record_id,title,year,journal,authors,doi,pubmed_id,primary_url,full_text_decision,full_text_exclusion_reason_code,full_text_status,full_text_repo_path
REC-AIBIOGU-000665,Prognostic Value and Immune Relevance of Ultrafiltration Failure–Related Genes in Clear Cell Renal Cell Carcinoma,2025,,Liu Y; Tao Y; Wang J; Liu W; Jiang S; Jiang R; Shen L; Ren X; Yang J,10.21203/rs.3.rs-7839463/v1,,https://doi.org/10.21203/rs.3.rs-7839463/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000665.pdf
REC-AIBIOGU-000666,A MRI-based radiomics nomogram for differentiation of fat-poor renal angiomyolipoma from nodular clear cell renal cell carcinoma,2024,,Chai S; Yang Y; Ma C; Ma Z,10.21203/rs.3.rs-4121605/v1,,https://doi.org/10.21203/rs.3.rs-4121605/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000666.pdf
REC-AIBIOGU-000667,Multiregional radiomics nomogram for postoperative recurrence risk stratification in localized clear cell renal cell carcinoma,2024,,Li X; Guo Y; Wang F; Huang S; Zhou J; Dai C; Lin D,10.21203/rs.3.rs-3995515/v1,,https://doi.org/10.21203/rs.3.rs-3995515/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000667.pdf
REC-AIBIOGU-000668,Multiphase CT radiomics nomogram for preoperatively predicting the WHO/ISUP nuclear grade of small (&lt; 4 cm) clear cell renal cell carcinoma,2023,,Gao Y; Wang X; Zhao X; Zhu C; Li C; Li J; Wu X,10.21203/rs.3.rs-2612246/v1,,https://doi.org/10.21203/rs.3.rs-2612246/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000668.pdf
REC-AIBIOGU-000669,Comprehensive analysis of RNA sequencing and integrated machine learning reveals a metabolism related prognostic signature for improving outcomes in ccRCC,2024,,Liu X; Liu Y; Yan Z; Yang R; Wang M; Wang L; Weng X; Chen Z,10.21203/rs.3.rs-4362266/v1,,https://doi.org/10.21203/rs.3.rs-4362266/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000669.pdf
REC-AIBIOGU-000670,Machine Learning-Driven Prognostic Analysis of Cuproptosis and Disulfidptosis-related lncRNAs in Clear Cell Renal Cell Carcinoma: A Step Towards Precision Oncology,2023,,Chen R; Wu J; Che Y; Jiao Y; Sun H; Zhao Y; Chen P; Meng L; Zhao T,10.21203/rs.3.rs-3582005/v1,,https://doi.org/10.21203/rs.3.rs-3582005/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000670.pdf
REC-AIBIOGU-000671,A risk signature constructed by Tregs-related genes predict the clinical outcomes and immune therapeutic response in kidney cancer,2024,,Li G; Cui J; Li T; Li W; Chen P,10.21203/rs.3.rs-4697181/v1,,https://doi.org/10.21203/rs.3.rs-4697181/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000671.pdf
REC-AIBIOGU-000672,Prediction of clear cell renal cell carcinoma prognosis based on an immunogenomic landscape analysis,2023,,Wang C; Zhang X; Zhu S; Hu B; Deng Z; Feng H; Liu B; Luan Y; Liu Z; Wang S; Liu J; Wang T; Wu Y,10.21203/rs.3.rs-2722925/v1,,https://doi.org/10.21203/rs.3.rs-2722925/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000672.pdf
REC-AIBIOGU-000673,Machine Learning Gene Signature to Metastatic ccRCC based on ceRNA Network,2023,,Farias E; Terrematte P; Stransky B,10.1101/2023.07.31.551358,,https://doi.org/10.1101/2023.07.31.551358,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000673.pdf
REC-AIBIOGU-000674,Machine Learning for Prognosis of Clear Cell Renal Cell Carcinoma Based on Pyroptosis Regulators,2022,,Yang C; Yu T; Li Q; Lin Q,10.21203/rs.3.rs-1600390/v1,,https://doi.org/10.21203/rs.3.rs-1600390/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000674.pdf
REC-AIBIOGU-000677,PLA2G2A⁺ CAFs as a Key Driver of Lymph Node Metastasis in Penile Cancer and Its Underlying Mechanisms,2026,,chen h; weijia c; fan L; minghong f; jianglai w; zijian t; yu b; hong s,10.21203/rs.3.rs-8936508/v1,,https://doi.org/10.21203/rs.3.rs-8936508/v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000677.pdf
REC-AIBIOGU-000681,Machine Learning Classifiers for Predictive Biomarkers Combining Clinical and Radiomic Data in Testicular Cancer,2023,,Lisson CS; Manoj S; Wolf D; Lisson CG; Schmidt SA; Beer M; Thaiss W; Bolenz C; Zengerling F; Goetz M,10.20944/preprints202310.1175.v1,,https://doi.org/10.20944/preprints202310.1175.v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000681.pdf
REC-AIBIOGU-000683,Radiomics Analyses to Predict Histopathology in Patients with Metastatic Testicular Germ Cell Tumors before Post-Chemotherapy Retroperitoneal Lymph Node Dissection.,2023,J Imaging,Scavuzzo A; Pasini G; Crescio E; Jimenez-Rios MA; Figueroa-Rodriguez P; Comelli A; Russo G; Vazquez IC; Araiza SM; Ortiz DG; Perez Montiel D; Lopez Saavedra A; Stefano A,10.3390/jimaging9100213,37888320,https://doi.org/10.3390/jimaging9100213,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000683.pdf
REC-AIBIOGU-000684,CT Radiomics and Clinical Feature Model to Predict Lymph Node Metastases in Early-Stage Testicular Cancer,2023,,Lisson CS; Manoj S; Wolf D; Schrader J; Schmidt SA; Beer M; Goetz M; Zengerling F; Lisson CG,10.20944/preprints202302.0025.v1,,https://doi.org/10.20944/preprints202302.0025.v1,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000684.pdf
REC-AIBIOGU-000688,Deep Learning for Subtypes Identification of Pure Seminoma of the Testis.,2024,Clin Pathol,Medvedev KE; Acosta PH; Jia L; Grishin NV,10.1177/2632010x241232302,38380227,https://doi.org/10.1177/2632010x241232302,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000688.pdf
REC-AIBIOGU-000692,Machine learning-based CT texture analysis in the differentiation of testicular masses.,2023,Front Oncol,Hu C; Qiao X; Xu Z; Zhang Z; Zhang X,10.3389/fonc.2023.1284040,38293700,https://doi.org/10.3389/fonc.2023.1284040,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000692.pdf
REC-AIBIOGU-000695,T2-Weighted Image-Based Radiomics Signature for Discriminating Between Seminomas and Nonseminoma.,2019,Front Oncol,Zhang P; Feng Z; Cai W; You H; Fan C; Lv W; Min X; Wang L,10.3389/fonc.2019.01330,31850216,https://doi.org/10.3389/fonc.2019.01330,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000695.pdf
REC-AIBIOGU-000696,Applying Radiomics to Predict Pathology of Postchemotherapy Retroperitoneal Nodal Masses in Germ Cell Tumors.,2018,JCO Clin Cancer Inform,Lewin J; Dufort P; Halankar J; O'Malley M; Jewett MAS; Hamilton RJ; Gupta A; Lorenzo A; Traubici J; Nayan M; Leão R; Warde P; Chung P; Anson Cartwright L; Sweet J; Hansen AR; Metser U; Bedard PL,10.1200/cci.18.00004,30652572,https://doi.org/10.1200/cci.18.00004,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000696.pdf
REC-AIBIOGU-000702,H&E-stained whole slide image deep learning predicts SPOP mutation state in prostate cancer,2018,bioRxiv,Schaumberg,10.1101/064279,,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000702.pdf
REC-AIBIOGU-000706,Automated tumour budding quantification by machine learning augments TNM staging in muscle-invasive bladder cancer prognosis.,2019,Sci Rep,"Brieu N, Gavriel CG, Nearchou IP, Harrison DJ, Schmidt G, Caie PD.",10.1038/s41598-019-41595-2,30914794,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000706.pdf
REC-AIBIOGU-000711,Pan-Renal Cell Carcinoma classification and survival prediction from histopathology images using deep learning.,2019,Sci Rep,"Tabibu S, Vinod PK, Jawahar CV.",10.1038/s41598-019-46718-3,31324828,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000711.pdf
REC-AIBIOGU-000713,Radiomics and machine learning of multisequence multiparametric prostate MRI: Towards improved non-invasive prostate cancer characterization.,2019,PLoS One,"Toivonen J, Montoya Perez I, Movahedi P, Merisaari H, Pesola M, Taimen P, Bostrom PJ, Pohjankukka J, Kiviniemi A, Pahikkala T, Aronen HJ, Jambor I.",10.1371/journal.pone.0217702,31283771,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000713.pdf
REC-AIBIOGU-000714,Random forest-based modelling to detect biomarkers for prostate cancer progression.,2019,Clin Epigenetics,"Toth R, Schiffmann H, Hube-Magg C, Buscheck F, Hoflmayer D, Weidemann S, Lebok P, Fraune C, Minner S, Schlomm T, Sauter G, Plass C, Assenov Y, Simon R, Meiners J, Gerhauser C.",10.1186/s13148-019-0736-8,31640781,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000714.pdf
REC-AIBIOGU-000716,A CT-based radiomics model to detect prostate cancer lymph node metastases in PSMA radioguided surgery patients.,2020,Eur J Nucl Med Mol Imaging,"Peeken JC, Shouman MA, Kroenke M, Rauscher I, Maurer T, Gschwend JE, Eiber M, Combs SE.",10.1007/s00259-020-04864-1,32468251,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000716.pdf
REC-AIBIOGU-000717,Differentiation of low and high grade renal cell carcinoma on routine MRI with an externally validated automatic machine learning algorithm.,2020,Sci Rep,"Purkayastha S, Zhao Y, Wu J, Hu R, McGirr A, Singh S, Chang K, Huang RY, Zhang PJ, Silva A, Soulen MC, Stavropoulos SW, Zhang Z, Bai HX.",10.1038/s41598-020-76132-z,33177576,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000717.pdf
REC-AIBIOGU-000718,Integrative multi-omics analysis of muscle-invasive bladder cancer identifies prognostic biomarkers for frontline chemotherapy and immunotherapy.,2020,Commun Biol,"Mo Q, Li R, Adeegbe DO, Peng G, Chan KS.",10.1038/s42003-020-01491-2,33335285,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000718.pdf
REC-AIBIOGU-000719,Machine learning-based analysis of [<sup>18</sup>F]DCFPyL PET radiomics for risk stratification in primary prostate cancer.,2020,Eur J Nucl Med Mol Imaging,"Cysouw MCF, Jansen BHE, van de Brug T, Oprea-Lager DE, Pfaehler E, de Vries BM, van Moorselaar RJA, Hoekstra OS, Vis AN, Boellaard R.",10.1007/s00259-020-04971-z,32737518,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000719.pdf
REC-AIBIOGU-000726,Value of radiomics in differential diagnosis of chromophobe renal cell carcinoma and renal oncocytoma.,2020,Abdom Radiol (NY),"Li Y, Huang X, Xia Y, Long L.",10.1007/s00261-019-02269-9,31664486,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000726.pdf
REC-AIBIOGU-000730,Computed Tomography Radiomics for Predicting Pathological Grade of Renal Cell Carcinoma.,2021,Front Oncol,"Yi X, Xiao Q, Zeng F, Yin H, Li Z, Qian C, Wang C, Lei G, Xu Q, Li C, Li M, Gong G, Zee C, Guan X, Liu L, Chen BT.",10.3389/fonc.2020.570396,33585193,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000730.pdf
REC-AIBIOGU-000731,Computed Tomography-Based Radiomics Model for Predicting the WHO/ISUP Grade of Clear Cell Renal Cell Carcinoma Preoperatively: A Multicenter Study.,2021,Front Oncol,"Wang R, Hu Z, Shen X, Wang Q, Zhang L, Wang M, Feng Z, Chen F.",10.3389/fonc.2021.543854,33718124,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000731.pdf
REC-AIBIOGU-000735,MRI-Based Grading of Clear Cell Renal Cell Carcinoma Using a Machine Learning Classifier.,2021,Front Oncol,"Chen XY, Zhang Y, Chen YX, Huang ZQ, Xia XY, Yan YX, Xu MP, Chen W, Wang XL, Chen QL.",10.3389/fonc.2021.708655,34660276,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000735.pdf
REC-AIBIOGU-000736,"MRI-based radiomics models to assess prostate cancer, extracapsular extension and positive surgical margins.",2021,Cancer Imaging,"He D, Wang X, Fu C, Wei X, Bao J, Ji X, Bai H, Xia W, Gao X, Huang Y, Hou J.",10.1186/s40644-021-00414-6,34225808,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000736.pdf
REC-AIBIOGU-000737,MRI-derived radiomics model for baseline prediction of prostate cancer progression on active surveillance.,2021,Sci Rep,"Sushentsev N, Rundo L, Blyuss O, Gnanapragasam VJ, Sala E, Barrett T.",10.1038/s41598-021-92341-6,34155265,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000737.pdf
REC-AIBIOGU-000739,Machine learning-based CT radiomics approach for predicting WHO/ISUP nuclear grade of clear cell renal cell carcinoma: an exploratory and comparative study.,2021,Insights Imaging,"Xv Y, Lv F, Guo H, Zhou X, Tan H, Xiao M, Zheng Y.",10.1186/s13244-021-01107-1,34800179,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000739.pdf
REC-AIBIOGU-000740,Magnetic resonance imaging-based radiomics signature for preoperative prediction of Ki67 expression in bladder cancer.,2021,Cancer Imaging,"Zheng Z, Gu Z, Xu F, Maskey N, He Y, Yan Y, Xu T, Liu S, Yao X.",10.1186/s40644-021-00433-3,34863282,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000740.pdf
REC-AIBIOGU-000746,Robust Prognostic Subtyping of Muscle-Invasive Bladder Cancer Revealed by Deep Learning-Based Multi-Omics Data Integration.,2021,Front Oncol,"Zhang X, Wang J, Lu J, Su L, Wang C, Huang Y, Zhang X, Zhu X.",10.3389/fonc.2021.689626,34422643,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000746.pdf
REC-AIBIOGU-000748,A CT-based radiomics model for predicting renal capsule invasion in renal cell carcinoma.,2022,BMC Med Imaging,"Yang L, Gao L, Arefan D, Tan Y, Dan H, Zhang J.",10.1186/s12880-022-00741-5,35094674,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000748.pdf
REC-AIBIOGU-000749,An Ultrasonic-Based Radiomics Nomogram for Distinguishing Between Benign and Malignant Solid Renal Masses.,2022,Front Oncol,"Li C, Qiao G, Li J, Qi L, Wei X, Zhang T, Li X, Deng S, Wei X, Ma W.",10.3389/fonc.2022.847805,35311142,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000749.pdf
REC-AIBIOGU-000750,Application Value of Radiomic Nomogram in the Differential Diagnosis of Prostate Cancer and Hyperplasia.,2022,Front Oncol,"Gui S, Lan M, Wang C, Nie S, Fan B.",10.3389/fonc.2022.859625,35494065,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000750.pdf
REC-AIBIOGU-000759,Evaluation of the Efficiency of MRI-Based Radiomics Classifiers in the Diagnosis of Prostate Lesions.,2022,Front Oncol,"Li L, Gu L, Kang B, Yang J, Wu Y, Liu H, Lai S, Wu X, Jiang J.",10.3389/fonc.2022.934108,35865467,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000759.pdf
REC-AIBIOGU-000760,Feasibility Study on Predicting Recurrence Risk of Bladder Cancer Based on Radiomics Features of Multiphase CT Images.,2022,Front Oncol,"Qian J, Yang L, Hu S, Gu S, Ye J, Li Z, Du H, Shen H.",10.3389/fonc.2022.899897,35719972,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000760.pdf
REC-AIBIOGU-000764,Multiparametric MRI and Machine Learning Based Radiomic Models for Preoperative Prediction of Multiple Biological Characteristics in Prostate Cancer.,2022,Front Oncol,"Fan X, Xie N, Chen J, Li T, Cao R, Yu H, He M, Wang Z, Wang Y, Liu H, Wang H, Yin X.",10.3389/fonc.2022.839621,35198452,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000764.pdf
REC-AIBIOGU-000768,Predictive radiomics signature for treatment response to nivolumab in patients with advanced renal cell carcinoma.,2022,Can Urol Assoc J,"Malone ER, Sim HW, Stundzia A, Pierre S, Metser U, O'Malley M, Sacher AG, Sridhar SS, Hansen AR.",10.5489/cuaj.7467,34582343,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000768.pdf
REC-AIBIOGU-000769,Prostate cancer therapy personalization via multi-modal deep learning on randomized phase III clinical trials.,2022,NPJ Digit Med,"Esteva A, Feng J, van der Wal D, Huang SC, Simko JP, DeVries S, Chen E, Schaeffer EM, Morgan TM, Sun Y, Ghorbani A, Naik N, Nathawani D, Socher R, Michalski JM, Roach M 3rd, Pisansky TM, Monson JM, Naz F, Wallace J, Ferguson MJ, Bahary JP, Zou J, Lungren M, Yeung S, Ross AE; NRG Prostate Cancer AI Consortium, Sandler HM, Tran PT, Spratt DE, Pugh S, Feng FY, Mohamad O, Kucharczyk M, Souhami L, Ballas L, Peters CA, Liu S, Balogh AG, Randolph-Jackson PD, Schwartz DL, Girvigian MR, Saito NG, Raben A, Rabinovitch RA, Katato K.",10.1038/s41746-022-00613-w,35676445,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000769.pdf
REC-AIBIOGU-000778,A multi-model based on radiogenomics and deep learning techniques associated with histological grade and survival in clear cell renal cell carcinoma.,2023,Insights Imaging,"Wang S, Zhu C, Jin Y, Yu H, Wu L, Zhang A, Wang B, Zhai J.",10.1186/s13244-023-01557-9,38010567,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000778.pdf
REC-AIBIOGU-000780,Comparison and analysis of multiple machine learning models for discriminating benign and malignant testicular lesions based on magnetic resonance imaging radiomics.,2023,Front Med (Lausanne),"Feng Y, Feng Z, Wang L, Lv W, Liu Z, Min X, Li J, Zhang J.",10.3389/fmed.2023.1279622,38188340,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000780.pdf
REC-AIBIOGU-000784,Deep learning and radiomic feature-based blending ensemble classifier for malignancy risk prediction in cystic renal lesions.,2023,Insights Imaging,"He QH, Feng JJ, Lv FJ, Jiang Q, Xiao MZ.",10.1186/s13244-022-01349-7,36629980,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000784.pdf
REC-AIBIOGU-000790,Interpretability of radiomics models is improved when using feature group selection strategies for predicting molecular and clinical targets in clear-cell renal cell carcinoma: insights from the TRACERx Renal study.,2023,Cancer Imaging,"Orton MR, Hann E, Doran SJ, Shepherd STC, Ap Dafydd D, Spencer CE, Lopez JI, Albarran-Artahona V, Comito F, Warren H, Shur J, Messiou C, Larkin J, Turajlic S; TRACERx Renal Consortium, Koh DM.",10.1186/s40644-023-00594-3,37580840,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000790.pdf
REC-AIBIOGU-000793,Magnetic resonance imaging radiomics-based prediction of clinically significant prostate cancer in equivocal PI-RADS 3 lesions in the transitional zone.,2023,Front Oncol,"Zhao YY, Xiong ML, Liu YF, Duan LJ, Chen JL, Xing Z, Lin YS, Chen TH.",10.3389/fonc.2023.1247682,38074651,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000793.pdf
REC-AIBIOGU-000801,Predicting prostate cancer in men with PSA levels of 4-10 ng/mL: MRI-based radiomics can help junior radiologists improve the diagnostic performance.,2023,Sci Rep,"Zhong JG, Shi L, Liu J, Cao F, Ma YQ, Zhang Y.",10.1038/s41598-023-31869-1,36964192,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000801.pdf
REC-AIBIOGU-000804,Prediction of prostate tumour hypoxia using pre-treatment MRI-derived radiomics: preliminary findings.,2023,Radiol Med,"Zhong J, Frood R, McWilliam A, Davey A, Shortall J, Swinton M, Hulson O, West CM, Buckley D, Brown S, Choudhury A, Hoskin P, Henry A, Scarsbrook A.",10.1007/s11547-023-01644-3,37198374,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000804.pdf
REC-AIBIOGU-000811,The value of a dual-energy CT Iodine map radiomics model for the prediction of collagen fiber content in the ccRCC tumor microenvironment.,2023,BMC Med Imaging,"Li Z, Wang N, Bing X, Li Y, Yao J, Li R, Ouyang A.",10.1186/s12880-023-01127-x,37968599,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000811.pdf
REC-AIBIOGU-000813,Value of handcrafted and deep radiomic features towards training robust machine learning classifiers for prediction of prostate cancer disease aggressiveness.,2023,Sci Rep,"Rodrigues A, Rodrigues N, Santinha J, Lisitskaya MV, Uysal A, Matos C, Domingues I, Papanikolaou N.",10.1038/s41598-023-33339-0,37069257,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000813.pdf
REC-AIBIOGU-000819,A nomogram based on peripheral lymphocyte for predicting 8-year survival in patients with prostate cancer: a single-center study using LASSO-cox regression.,2024,BMC Cancer,"Chen J, Yu F, He G, Hao W, Hu W.",10.1186/s12885-024-11929-z,38395827,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000819.pdf
REC-AIBIOGU-000820,A radiomics-based interpretable machine learning model to predict the HER2 status in bladder cancer: a multicenter study.,2024,Insights Imaging,"Wei Z, Bai X, Xv Y, Chen SH, Yin S, Li Y, Lv F, Xiao M, Xie Y.",10.1186/s13244-024-01840-3,39466475,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000820.pdf
REC-AIBIOGU-000822,An Integrated Machine Learning Framework Identifies Prognostic Gene Pair Biomarkers Associated with Programmed Cell Death Modalities in Clear Cell Renal Cell Carcinoma.,2024,Front Biosci (Landmark Ed),"Chen B, Zhou M, Guo L, Huang H, Sun X, Peng Z, Wu D, Chen W.",10.31083/j.fbl2903121,38538287,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000822.pdf
REC-AIBIOGU-000823,Assessing muscle invasion in bladder cancer via virtual biopsy: a study on quantitative parameters and classical radiomics features from dual-energy CT imaging.,2024,BMC Med Imaging,"Hu M, Wei W, Zhang J, Wang S, Tong X, Fan Y, Cheng Q, Liu Y, Li J, Liu L.",10.1186/s12880-024-01427-w,39285354,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000823.pdf
REC-AIBIOGU-000825,Clinical application of machine learning models in patients with prostate cancer before prostatectomy.,2024,Cancer Imaging,"Guerra A, Orton MR, Wang H, Konidari M, Maes K, Papanikolaou NK, Koh DM.",10.1186/s40644-024-00666-y,38331808,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000825.pdf
REC-AIBIOGU-000826,Comparison in prostate cancer diagnosis with PSA 4-10 ng/mL: radiomics-based model VS. PI-RADS v2.1.,2024,BMC Urol,"Li C, Jin Z, Wei C, Dai G, Tu J, Shen J.",10.1186/s12894-024-01625-2,39443896,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000826.pdf
REC-AIBIOGU-000827,Contrast-enhanced computed tomography-based radiomics nomogram for predicting HER2 status in urothelial bladder carcinoma.,2024,Front Oncol,"Peng J, Tang Z, Li T, Pan X, Feng L, Long L.",10.3389/fonc.2024.1427122,39206159,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000827.pdf
REC-AIBIOGU-000840,Interpretable machine learning model for predicting clinically significant prostate cancer: integrating intratumoral and peritumoral radiomics with clinical and metabolic features.,2024,BMC Med Imaging,"Zhao W, Hou M, Wang J, Song D, Niu Y.",10.1186/s12880-024-01548-2,39736623,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000840.pdf
REC-AIBIOGU-000847,Machine learning based on radiomics features combing B-mode transrectal ultrasound and contrast-enhanced ultrasound to improve peripheral zone prostate cancer detection.,2024,Abdom Radiol (NY),"Sun Y, Fang J, Shi Y, Li H, Wang J, Xu J, Zhang B, Liang L.",10.1007/s00261-023-04050-5,37796326,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000847.pdf
REC-AIBIOGU-000849,Machine learning pipeline to analyze clinical and proteomics data: experiences on a prostate cancer case.,2024,BMC Med Inform Decis Mak,"Vizza P, Aracri F, Guzzi PH, Gaspari M, Veltri P, Tradigo G.",10.1186/s12911-024-02491-6,38584282,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000849.pdf
REC-AIBIOGU-000853,Multi-sequence MRI-based radiomics model to preoperatively predict the WHO/ISUP grade of clear Cell Renal Cell Carcinoma: a two-center study.,2024,BMC Cancer,"Chen R, Su Q, Li Y, Shen P, Zhang J, Tan Y.",10.1186/s12885-024-12930-2,39333970,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000853.pdf
REC-AIBIOGU-000856,"Optimizing radiomics for prostate cancer diagnosis: feature selection strategies, machine learning classifiers, and MRI sequences.",2024,Insights Imaging,"Mylona E, Zaridis DI, Kalantzopoulos CΝ, Tachos NS, Regge D, Papanikolaou N, Tsiknakis M, Marias K; ProCAncer-I Consortium, Fotiadis DI, Mylona E, Zaridis D, Kalantzopoulos C, Tachos NS, Regge D, Papanikolaou N, Tsiknakis M, Marias K, Fotiadis D, Sfakianakis S, Kalokyri V, Trivizakis E, Kalliatakis G, Dimitriadis A, de Almeida JG, Verde AC, Rodrigues AC, Rodrigues N, Chambel M, Huisman H, de Rooij M, Saha A, Twilt JJ, Futterer J, Marti-Bonmati L, Cerda-Alberich L, Ribas G, Navarro S, Marfil M, Neri E, Aringhieri G, Tumminello L, Mendola V, Nan , Akata D, Ozmen M, Karaosmanoglu AD, Atak F, Karcaaltincaba M, Vilanova JC, Usinskiene J, Briediene R, Untanas A, Slidevska K, Vasilis K, Georgios G, Koh DM, Emsley R, Vit S, Ribeiro A, Doran S, Jacobs T, Garcia-Marti G, Giannini V, Mazzetti S, Cappello G, Maimone G, Napolitano V, Colantonio S, Pascali MA, Pachetti E, Del Corso G, Germanese D, Berti A, Carloni G, Kalpathy-Cramer J, Bridge C, Correia J, Hernandez W, Giavri Z, Pollalis C, Agraniotis D, Pastor AJ, Mora JM, Saillant C, Henne T, Marquez R.",10.1186/s13244-024-01783-9,39495422,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000856.pdf
REC-AIBIOGU-000858,Predicting first-line VEGFR-TKI resistance and survival in metastatic clear cell renal cell carcinoma using a clinical-radiomic nomogram.,2024,Cancer Imaging,"Wang Y, Zhang X, Wang S, Shi H, Zhao X, Chen Y.",10.1186/s40644-024-00792-7,39529158,,Included,,retrieved,reviews/AIBIO_GU/screening/full_text/REC-AIBIOGU-000858.pdf
